id,School,Class Period,Condition,Consent,Unit 2 Pre-Test Type,Unit 2 Learning Gain,Unit 4 Pre-Test Type,Unit 4 Learning Gain,Unit 2 Pre-Test,Unit 2 Post-Test,Placeholder,Unit 4 Pre-Test,Unit 4 Post-Test,Number of Assists,# Exercise Problems Completed,# Assessment Problems Completed,% Assessment Problems Correct,Percent Observations On Task,Percent Observations Off Task,Percent Observations Idle or ?,Total Observations,Unit2_Pre_1.A,Unit2_Pre_1.B,Unit2_Pre_1.C,Unit2_Pre_1.D,Unit2_Pre_1.E,Unit2_Pre_1.F,Unit2_Pre_2.A,Unit2_Pre_2.B,Unit2_Pre_3.A,Unit2_Pre_3.B,Unit2_Pre_3.C,Unit2_Pre_3.D,Unit2_Pre_4,Unit2_Pre_5.A,Unit2_Pre_5.B,Unit2_Pre_5.C,Unit2_Pre_5.D,Unit2_Pre_5.E,Unit2_Pre_5.F,Unit2_Pre_5.G,Unit2_Pre_5.H,Unit2_Pre_5.I,Unit2_Pre_5.J,Unit2_Pre_5.K,Unit2_Pre_6.A,Unit2_Pre_6.B,Unit2_Pre_7.A,Unit2_Pre_7.B,Unit2_Pre_8.A,Unit2_Pre_8.B,Unit2_Post_1.A,Unit2_Post_1.B,Unit2_Post_1.C,Unit2_Post_1.D,Unit2_Post_1.E,Unit2_Post_1.F,Unit2_Post_2.A,Unit2_Post_2.B,Unit2_Post_3.A,Unit2_Post_3.B,Unit2_Post_3.C,Unit2_Post_3.D,Unit2_Post_4,Unit2_Post_5.A,Unit2_Post_5.B,Unit2_Post_5.C,Unit2_Post_5.D,Unit2_Post_5.E,Unit2_Post_5.F,Unit2_Post_5.G,Unit2_Post_5.H,Unit2_Post_5.I,Unit2_Post_5.J,Unit2_Post_5.K,Unit2_Post_6.A,Unit2_Post_6.B,Unit2_Post_7.A,Unit2_Post_7.B,Unit2_Post_8.A,Unit2_Post_8.B,Unit4_Pre_1.A,Unit4_Pre_1.B,Unit4_Pre_1.C,Unit4_Pre_1.D,Unit4_Pre_1.E,Unit4_Pre_1.F,Unit4_Pre_2.A,Unit4_Pre_2.B,Unit4_Pre_3.A,Unit4_Pre_3.B,Unit4_Pre_3.C,Unit4_Pre_3.D,Unit4_Pre_3.E,Unit4_Pre_3.F,Unit4_Pre_3.G,Unit4_Pre_3.H,Unit4_Pre_3.I,Unit4_Pre_3.J,Unit4_Pre_4.A,Unit4_Pre_4.B,Unit4_Pre_5.A,Unit4_Pre_5.B,Unit4_Post_1.A,Unit4_Post_1.B,Unit4_Post_1.C,Unit4_Post_1.D,Unit4_Post_1.E,Unit4_Post_3.A,Unit4_Post_3.B,Unit4_Post_3.C,Unit4_Post_3.D,Unit4_Post_3.E,Unit4_Post_3.F,Unit4_Post_3.G,Unit4_Post_3.H,Unit4_Post_3.I,Unit4_Post_3.J,Unit4_Post_4.A,Unit4_Post_4.B,Unit4_Post_5.A,Unit4_Post_5.B
5224,TAF,1,paper,Y,A,12,B,12,10,22,0,9,21,0,364,341,87.39002933,91.15646259,4.081632653,4.761904762,147,1,1,1,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1
344,South Shore,1,tablet,,A,12,A,5,12,24,0,13,18,0,1226,520,98.65384615,69.29133858,4.724409449,25.98425197,127,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,0,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,0
345,South Shore,1,tablet,y,A,7.5,A,3,3,10.5,0,4,7,3,894,478,89.53974895,96.06299213,1.57480315,2.362204724,127,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,0,1,1,0.5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0
346,South Shore,1,tablet,y,A,5.5,B,-3,11,16.5,0,9,6,4,603,366,94.80874317,78.74015748,11.81102362,9.448818898,127,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0.5,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
347,South Shore,1,tablet,y,B,3,B,-3,5,8,0,6,3,0,653,339,87.31563422,46.51162791,2.325581395,51.1627907,129,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
348,South Shore,1,tablet,,A,12,A,9,12,24,0,8,17,1,1190,446,98.87892377,69.76744186,10.85271318,19.37984496,129,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0
350,South Shore,1,tablet,y,A,6.5,,null,7,13.5,0,,3,0,810,388,93.29896907,40.31007752,7.751937984,51.9379845,129,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0.5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
351,South Shore,1,tablet,,B,11,A,0,8,19,0,16,16,0,1243,508,98.42519685,94.48818898,4.724409449,0.787401575,127,0,0,1,1,1,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,0,1,1,0,0,1,1
352,South Shore,1,tablet,,A,4,A,-3,9,13,0,16,13,4,783,427,91.80327869,83.46456693,12.5984252,3.937007874,127,0,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,0,0,1,0,1,,10,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,0,1,1,1,1,1,1,0,0,0,1,1,0,0,0,0
353,South Shore,1,tablet,,A,-2,B,-2,9,7,0,6,4,7,487,247,90.68825911,82.67716535,0.787401575,16.53543307,127,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
354,South Shore,1,tablet,y,A,15,B,13,5,20,0,2,15,0,642,403,95.2853598,93.79844961,5.426356589,0.775193798,129,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0,1,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,0
355,South Shore,1,tablet,y,A,4.5,A,9,11,15.5,0,10,19,1,766,427,96.2529274,96.06299213,3.149606299,0.787401575,127,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,0.5,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0
356,South Shore,1,tablet,,A,14,A,5,13,27,0,17,22,1,818,492,96.95121951,87.4015748,11.02362205,1.57480315,127,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
357,South Shore,1,tablet,y,A,14,B,4,4,18,0,5,9,0,864,466,89.48497854,94.48818898,5.511811024,0,127,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0
358,South Shore,1,tablet,y,A,10,B,5,13,23,0,13,18,1,1029,498,99.19678715,82.17054264,11.62790698,6.201550388,129,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1
359,South Shore,1,tablet,y,B,16,B,-1,7,23,0,22,21,0,1131,524,99.61832061,96.06299213,2.362204724,1.57480315,127,0,0,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
360,South Shore,1,tablet,y,B,11,A,11,12,23,0,5,16,2,888,500,92.8,81.88976378,13.38582677,4.724409449,127,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0
361,South Shore,1,tablet,,B,8,B,7,8,16,0,13,20,1,1360,573,99.65095986,93.79844961,3.100775194,3.100775194,129,0,0,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,0,0,0,0,1,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0
362,South Shore,1,tablet,,A,null,,,6,,0,,,0,52,55,87.27272727,90,3.333333333,6.666666667,30,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
363,South Shore,1,tablet,y,A,1,A,8,12,13,0,13,21,0,1067,514,99.22178988,66.14173228,4.724409449,29.13385827,127,1,1,1,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,1,1,1,1,1,1,0,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
364,South Shore,1,tablet,y,B,10,B,2,18,28,0,15,17,0,911,551,99.09255898,86.04651163,10.07751938,3.875968992,129,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0
365,South Shore,1,tablet,,B,6.5,B,4,12,18.5,0,15,19,2,1083,488,98.56557377,90.5511811,7.086614173,2.362204724,127,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0.5,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0
366,South Shore,1,tablet,,A,4,A,2,8,12,0,4,6,2,866,407,85.25798526,86.04651163,10.07751938,3.875968992,129,1,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0
367,South Shore,1,tablet,,B,-7,,null,9,2,0,,13,1,571,360,91.11111111,83.46456693,11.81102362,4.724409449,127,0,0,1,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
368,South Shore,1,tablet,,A,1,A,4,9,10,0,10,14,8,466,254,95.27559055,81.1023622,12.5984252,6.299212598,127,1,1,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,1,1,1,1,0,0,0,0,1,1,1,0
375,South Shore,4,tablet,y,A,15,B,-2,8,23,0,12,10,2,746,338,94.9704142,87.37864078,6.796116505,5.825242718,103,0,0,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,1,0,1,1,0,1,1,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0
376,South Shore,4,tablet,,A,8,A,7,10,18,0,10,17,1,1622,532,88.34586466,66.01941748,0,33.98058252,103,1,0,1,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,1,0,1,0,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
377,South Shore,4,tablet,y,B,1,B,8,8,9,0,2,10,6,618,344,68.31395349,60.57692308,35.57692308,3.846153846,104,0,0,1,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0
378,South Shore,4,tablet,y,A,20,B,5,10,30,0,14,19,0,1587,520,97.88461538,90.29126214,6.796116505,2.912621359,103,0,0,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0
379,South Shore,4,tablet,,A,2,B,5,8,10,0,1,6,0,618,274,80.65693431,46.15384615,0.961538462,52.88461538,104,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
380,South Shore,4,tablet,,A,7,A,2,3,10,0,1,3,5,545,219,94.06392694,75.72815534,17.47572816,6.796116505,103,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
381,South Shore,4,tablet,,A,5,,null,9,14,0,,,0,524,286,95.8041958,84,8,8,50,0,0,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
382,South Shore,1,tablet,y,A,4,A,0,7,11,0,6,6,0,649,383,90.07832898,44.96124031,24.80620155,30.23255814,129,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
383,South Shore,4,tablet,y,B,4,A,5,3,7,0,5,10,0,893,451,87.80487805,93.2038835,2.912621359,3.883495146,103,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,1,1,0,0,1,0
384,South Shore,4,tablet,y,A,13,B,-1,10,23,0,11,10,2,815,375,92.53333333,89.21568627,3.921568627,6.862745098,102,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0
385,South Shore,4,tablet,,A,6,A,4,14,20,0,15,19,0,1149,500,96,63.46153846,0.961538462,35.57692308,104,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1
386,South Shore,4,tablet,y,A,3,A,4,11,14,0,5,9,4,869,422,77.01421801,75.72815534,8.737864078,15.53398058,103,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1,0
387,South Shore,4,tablet,,A,5,A,10,6,11,0,5,15,2,788,377,82.75862069,96.07843137,0,3.921568627,102,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,1,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,0,0,1,0
388,South Shore,4,tablet,y,A,4,B,10,10,14,0,7,17,0,1550,546,91.57509158,86.40776699,10.67961165,2.912621359,103,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0
389,South Shore,4,tablet,,A,2.5,B,8,10,12.5,0,9,17,2,891,395,98.48101266,85.4368932,6.796116505,7.766990291,103,0,1,1,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0
390,South Shore,4,tablet,y,A,9,A,7,7,16,0,8,15,1,858,474,97.46835443,94.11764706,4.901960784,0.980392157,102,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,1,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,0,1,0
391,South Shore,4,tablet,y,A,14,B,0,11,25,0,14,14,0,1679,523,98.2791587,94.23076923,0.961538462,4.807692308,104,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,0,0,1,1,1,0,0,1,1,0,1,1,0,1,0,1,1,1,0,1,1,1,1,0,1,1,0,0,0,1,0,0,1,0,1,1,1,0
392,South Shore,4,tablet,y,B,4.5,B,0,7,11.5,0,12,12,1,728,397,96.72544081,91.26213592,6.796116505,1.941747573,103,0,0,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0
393,South Shore,4,tablet,y,B,11,A,1,19,30,0,19,20,0,1898,571,98.59894921,85.57692308,6.730769231,7.692307692,104,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1
395,South Shore,4,tablet,y,B,10,A,-1,16,26,0,22,21,1,1431,514,99.22178988,91.26213592,5.825242718,2.912621359,103,1,1,1,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
396,South Shore,4,tablet,,B,11,,null,13,24,0,,,0,339,166,97.59036145,86,12,2,50,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5,0.5,1,1,1,1,1,1,1,0.5,0.5,1,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,South Shore,4,tablet,y,B,1.5,A,4,11,12.5,0,5,9,3,716,286,88.46153846,72.54901961,20.58823529,6.862745098,102,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,1,0,1,0,0,1,1,0,0,1,0,1,1,0,0,0,0
